"id","user_id","content","timestamp","roles"
"392","1","CAN YOU HELP ME NAVIGATE THROUGH THE SYSTEM?","2024-03-20 11:47:36.426056","parent"
"393","1","IS IT OKAY IF I WANNA PAY NEXT MONTH'S BILLS IN ADVANCE","2024-03-20 11:47:50.017951","parent"
"394","1","DWSFSW hello thereee","2024-03-20 11:47:55.582356","parent"
"395","1","are youa  botttttt","2024-03-20 11:48:00.327889","parent"
"396","1","can i enrol  or is there a staff i can reach out for furtehr inquiries regarding the courses??? $ OR OTHER INSTRUMENTSSSS","2024-03-20 11:48:29.638377","parent"
"397","1","how can i upload attendace, view media activitiesdss and also pay the bills? i was told you could do everything here","2024-03-20 11:48:53.262522","parent"
"398","1","do  i need to fill in the detailsof payements","2024-03-20 11:49:15.431739","parent"
"399","1","i need more info on regard next week's details? where can i view?","2024-03-20 11:49:32.407336","parent"
"400","1","hellooo whast your nakmeee","2024-03-20 11:49:52.723737","parent"
"401","1","i was wondering if i can uplaod anything with here anything haha","2024-03-20 11:50:06.912297","parent"
"402","1","is  there a way for me to view your current courses? or is that confidential","2024-03-20 11:50:29.844031","parent"
"403","1","is there  a way for me to knwo what other types of methods for me to fill in  attendance  or if i am unable to attend class here","2024-03-20 12:34:48.260180","parent"
"404","1","can i like um, involve with any performances or do i have to negotiate with the teacher?","2024-03-20 12:59:31.643397","parent"
"405","1","do i have to update attendacne to the teacher? is it compulsory","2024-03-20 13:00:23.392700","parent"
"406","1","how to update current payemnt details to teh school through this system? is it automatically","2024-03-20 13:02:14.113481","parent"
"407","1","hi wwwwhat courses do you offerrr? here right in the  academy? i plan to continue fro anouther course after i finish my gutaitr course","2024-03-20 13:03:02.555354","parent"
"408","1","is it typical to uplaod attendance like one week before class if i am unable to attned","2024-03-20 13:26:01.198555","parent"
"409","1","is there a way for me to pay bilsl simultaneously for both registered chilren????","2024-03-20 13:32:42.926836","parent"
"410","1","Are there any age restrictions for enrolling in guitar classes?","2024-03-20 13:33:28.444500","parent"
"411","1","What's the policy for missed classes? Can I make up for them later?","2024-03-20 13:33:35.854251","parent"
"412","1","Are there any performance fees or additional costs associated with recitals or concerts?","2024-03-20 13:33:44.537265","parent"
"413","1","Are there any opportunities for students to collaborate with others, such as forming bands or duos?","2024-03-20 13:33:58.150216","parent"
"414","1","Can I switch teachers if I feel like the teaching style isn't compatible with my learning style?","2024-03-20 13:34:09.358488","parent"
"415","1","Can I rent a guitar from the academy if I don't have one?","2024-03-20 13:34:20.836764","parent"
"416","1","How often are progress assessments conducted during the course?","2024-03-20 13:35:32.142063","parent"
"417","1","Are there any performance opportunities for students to showcase their skills?","2024-03-20 13:35:37.307524","parent"
"418","1","How do I track my child's attendance and progress in the course?","2024-03-20 13:35:45.573572","parent"
"419","1","how can i know like what media or performance my child is involvin gin a few weekksas time or in this month? im quitre intrigues to know","2024-03-20 13:56:11.089260","parent"
"420","1","What's the duration of each guitar lesson?","2024-03-20 13:56:22.053203","parent"
"421","1","When you enrol for a new course, there wqould always be a new like triall session right?","2024-03-20 13:56:51.300866","parent"
"422","1","when will the next performance be? can i enroll? 4 quuite exciteddd","2024-03-20 13:57:35.855874","parent"
"423","1","Is there a process for students to request additional help or tutoring if they're struggling with certain concepts or skills?","2024-03-20 14:01:07.268314","parent"
"424","1","Are there any partnerships or collaborations with local venues or organizations for performance opportunities?","2024-03-20 14:01:15.116966","parent"
"425","1","How are assessments and evaluations conducted to measure student progress and proficiency?","2024-03-20 14:01:24.273876","parent"
"426","1","Can students participate in ensemble or group performances as part of their coursework?","2024-03-20 14:01:32.734345","parent"
"427","1","Can I book private practice rooms or rehearsal spaces for my child's individual practice sessions?","2024-03-20 14:01:59.199733","parent"
"428","1","Is there a process for evaluating student progress and providing feedback on their performance?","2024-03-20 14:02:08.471062","parent"
"429","1","Can I access recordings or archives of past performances and events?","2024-03-20 14:02:43.117526","parent"
"430","1","Is there a community or forum where students and parents can interact and support each other?","2024-03-20 14:02:59.084338","parent"
"431","1","If I have multiple children enrolled, can I receive a consolidated statement for all their fees?","2024-03-20 14:03:13.112362","parent"
"432","1","How far in advance are upcoming events and performances announced?","2024-03-20 14:03:18.581245","parent"
"433","1","I need assistance with my account. Can you guide me through resolving any issues I may have?","2024-03-20 14:21:34.728451","parent"
"434","1","Is there a way to receive notifications about upcoming performances or events? quitre interesetd and excited to follow up","2024-03-20 14:21:56.105042","parent"
"435","1","If I'm going to be late for my scheduled lesson, what should I do? Is there a procedure to follow?","2024-03-20 14:22:14.421598","parent"
"436","1","hahahaa i am  wanna ask if need to pdated? have to update student info and parent info freqquent ly or not","2024-03-20 14:22:45.785586","parent"
"437","1","can i get the contact pof teacher? so that  i can reschedule any classes that i and my kid wasnt able to attend","2024-03-20 14:23:25.850023","parent"
"438","1","how to complete a course and pass exams within a timeframe?","2024-03-20 14:28:00.079720","parent"
"439","1","can i pay  once for more than one student","2024-03-20 14:30:25.656178","parent"
"440","1","hwo do i even yknow monitor my child's progress?","2024-03-20 14:30:40.511963","parent"
"441","1","How can I get help or clarification on course content?","2024-03-20 14:32:44.099774","parent"
"442","1","Are there opportunities for students to engage with teachers outside of class time? such as rescheduling classes etc?","2024-03-20 14:33:02.663770","parent"
"443","1","Can I receive feedback on my progress outside of class time?","2024-03-20 14:33:53.214936","parent"
"444","1","Can I schedule private lessons in addition to group classes? quite curious to know","2024-03-20 14:34:08.147401","parent"
"445","1","Is there a trial period for new students to see if the course suits them?","2024-03-20 14:34:16.133779","parent"
"446","1","Can I audit a class before enrolling to see if it's the right fit for me?","2024-03-20 14:34:40.422680","parent"
"447","1","can i perform with other students in an ensemble to attract more audience in a performance?","2024-03-20 14:35:02.633838","parent"
"448","1","im curious to know thte events that are gonna be held this month","2024-03-20 14:35:22.202293","parent"
"449","1","i wanna know if  staffs are available during public holidays for public inquiries","2024-03-20 14:35:43.158481","parent"
"450","1","is the academy open during public holidays?","2024-03-20 14:35:57.423040","parent"
"451","1","can i do replacement classes during public holidays?","2024-03-20 14:36:07.154977","parent"
"452","1","can i know if tehre are dedcaietd forums for  this?","2024-03-20 14:36:33.535156","parent"
"453","1","should students pay for classes a few months in advance or not?","2024-03-20 14:36:51.692348","parent"
"454","1","What are your course offerings? cani know more in this area?","2024-03-20 14:37:22.440412","parent"
"455","1","hiWhat are your course offerings? to tranisition from guitar to piano is it challenging","2024-03-20 14:37:47.205632","parent"
"456","1","How are group sizes determined for classes, and is there a maximum limit?","2024-03-20 14:38:47.714264","parent"
"457","1","Is there a system for tracking attendance and participation in classes?","2024-03-20 14:39:01.227699","parent"
"458","1","is tehre any updates if we completeed a course?","2024-03-20 14:57:44.638478","parent"
"459","1","can i do payemnts and track progress of my child here?","2024-03-20 14:57:58.041335","parent"
"460","1","is there a way for me to contact support because my account  is having technical issues","2024-03-20 14:58:26.876150","parent"
"461","1","i already paid for last month's classes but it doesnt update yet","2024-03-20 14:58:48.056701","parent"
"462","1","can i contact for supprot from academy 24/7?","2024-03-20 14:59:11.685307","parent"
"463","1","what is your name? what do you do","2024-03-20 14:59:28.363039","parent"
"464","1","is there a way for me to conenct to the academy via here","2024-03-20 14:59:50.041486","parent"
"465","1","can i reschedule classes with the teacher? because im not sure if i am able to attned next week? should i fill in the attendance ofrm","2024-03-20 15:00:37.988387","parent"
"466","1","if there are no classes, will i  be notified?","2024-03-20 15:00:54.562250","parent"
"467","1","if tehre are no classes next week, i will be notified by the teacher???","2024-03-20 15:01:11.155867","parent"
"468","1","is tehre a way for me to access any updates regarding events or anythig from the academy?","2024-03-20 15:02:29.564924","parent"
"469","1","how can i make payemnts simultaneous ly? are staffs available for further inquuiries","2024-03-20 15:04:17.119271","parent"
"470","1","What support services are available for students who may be struggling to catch up to the syllabus? do teachers help them for extra classes?","2024-03-20 15:05:23.630018","parent"
"471","1","How rto enrol in another course if i am already in one such as different isntrument","2024-03-20 15:05:47.752700","parent"
"472","1","can i know about guitar? i m quite  interested","2024-03-20 15:06:08.061825","parent"
"473","1","i wanna know about electric guitar","2024-03-20 15:06:17.204878","parent"
"474","1","are events always be  held at the same  place or the venue wil be informed here?","2024-03-20 15:07:09.867632","parent"
"475","1","how can  i reschedule classes with teacher?mfsdlkfd>>> can i know please because maybe not able to attend this week","2024-03-20 15:07:53.035733","parent"
"476","1","is tehre a way for stuents to sdpeed up their syllabus?","2024-03-20 15:08:55.918528","parent"
"477","1","can i know fi teachers are able to negotiate if im not able to attend classes?????","2024-03-20 15:09:26.836701","parent"
"478","1","can i  get the teacher's number if im not able to attned classs or negotiate?","2024-03-20 15:09:47.842610","parent"
"479","1","is tehre a way for me to contact support","2024-03-20 15:17:53.667070","parent"
"480","1","hwo can i even  pay bills here","2024-03-20 15:19:56.615179","parent"
"481","1","is there a way for me  to chack  history payemnts or receiptsss???  quite interested","2024-03-20 15:21:18.360844","parent"
"482","1","Are there any discounts available for long-term commitments? whteher for a single course or multiple","2024-03-20 15:21:42.472714","parent"
"483","1","Are there any restrictions on age or skill level for enrolling in courses?","2024-03-20 15:22:56.493291","parent"
"484","1","Can I access resources or support for preparing for exams or is it done by the teacher?","2024-03-20 15:23:46.320381","parent"
"485","1","can i choose a teacher if i wanna enrol for a course????","2024-03-20 15:24:05.730300","parent"
"486","1","Are there any restrictions on the use of electronic devices during classes?","2024-03-20 15:24:26.292853","parent"
"487","1","dsfsed hhaha i wanna know if ica n get some support regarding class sessions if tehre are any restricions????","2024-03-20 15:25:00.392847","parent"
"488","1","how do i negotiate with tthe teacher for rescheduling purposes","2024-03-20 15:42:39.833860","parent"
"489","1","how do i even ask the suport fo rsuport from staff","2024-03-20 15:43:08.435572","parent"
"490","1","i wanan pay bills simultaneously plese","2024-03-20 15:43:21.027692","parent"
"491","1","the progress bar is counted and updated based on how muchmy child has completed a  single book right?","2024-03-20 15:43:47.301436","parent"
"492","1","can i know whether if i need to switch teachers if im not satisfied with my current teacher?","2024-03-20 15:44:16.526906","parent"
"493","1","hwo can i make payments for current teacher please? or straight here","2024-03-20 15:44:43.793874","parent"
"494","1","i wannna  know dress code for classses and performances ASAP","2024-03-20 15:45:05.738176","parent"
"495","1","is there a way for me to update my current profile or child info","2024-03-20 15:46:56.971176","parent"
"496","1","I actually forgot  my password, canyou help me","2024-03-20 15:47:08.256788","parent"
"497","1","IW ANNA  INQUIRE THE STAFF IN REGARDS OF COURSES WHERE I WANT MY CHILD TO ENROL MORE","2024-03-20 15:47:39.719237","parent"
"498","1","Help me  to reorganise  my info or porfile?  do ineed  to fill in all detailsss????","2024-03-20 15:49:02.392997","parent"
"499","1","loving the new  chat brudda","2024-03-20 15:49:18.999609","parent"
"500","1","can i ensure that all of the current usage for resources is for mychild's progress?","2024-03-20 15:50:10.246396","parent"
"501","1","my child can take exam if meet requirements to take based on the ones that the school's compulsory syllabus","2024-03-20 15:50:47.139925","parent"
"502","1","i wanan inform the teacher i am not ble to go to school, what should i put in my attendance or absence form?","2024-03-20 15:51:20.706845","parent"
"503","1","how am i able to see my child's activities at the recent performances","2024-03-20 15:52:34.933988","parent"
"504","1","when will the next performance be? can i enroll if its still vacant? do  you  need any requirements or just negotiate with the teacher? 4","2024-03-20 15:53:32.782352","parent"
"505","1","Can I request additional resources or materials for study?","2024-03-20 15:53:56.574877","parent"
"506","1","How do i even make payemnts adn bills here can  i  pay everything  all at once? face to face to inform the staff that I  had paid?","2024-03-20 15:54:46.063000","parent"
"507","1","How do I find the option to submit a reason for not attending a class?","2024-03-20 15:56:44.457878","parent"
"508","1","How do I  inform the parent if their child's attendance is already acnowledged?","2024-03-20 15:59:27.645274","teacher"
"509","1","how can i see what  courses that are under my teachings?","2024-03-20 16:01:47.379046","teacher"
"510","1","is the progress bar update d automatically or no","2024-03-20 16:02:59.234323","teacher"
"511","1","when  a student manage to finsih a topic, i have to make sure that ther lesson is completed right? how  can i do that in the system? can you help me navigate","2024-03-20 16:03:37.786312","teacher"
"512","1","how can i view the details of a student's absence?","2024-03-20 16:04:55.414049","teacher"
"513","1","i can uplaod all of the media and activities that are held within a performnace?","2024-03-20 16:05:27.702162","teacher"
"514","1","hwo can i uplaod the videos and activities?","2024-03-20 16:05:38.961191","teacher"
"515","1","all attendances are categorised under classes or a performance right?","2024-03-20 16:06:12.569375","teacher"
"516","1","is tehre a grading system for a stduent if the y pass or  i have to just type whether if they manage to pass a certain topic orno?","2024-03-20 16:06:54.696243","teacher"
"517","1","practices adn repertoireds are segregated  right? i just want to make sure that they adhere to the syllabus","2024-03-20 16:07:33.519100","teacher"
"518","1","hello, i am wondering if you can help me to navigate to the attendance feature?","2024-03-20 16:07:55.557395","teacher"
"519","1","is there a progress bar or anything that i can view the student's progress?","2024-03-21 01:38:57.590234","teacher"
"520","1","is tehre any way i can view the student's info or profilel to make sure it is the right student i am evaluating","2024-03-21 01:40:31.763197","teacher"
"521","1","if i student yet still doent manage to get or pass a topic, how can i use this sytem to evaluate them?","2024-03-21 01:42:53.300728","teacher"
"522","1","how can i be notified of absneces from stduents?","2024-03-21 01:54:20.330240","teacher"
"523","1","how to jot down absences from stdeunts?","2024-03-21 01:55:12.497325","teacher"
"524","1","can you help me or asssist me to navigaet to stduent attendance?","2024-03-21 01:55:32.397492","teacher"
"525","1","can i upload a certain activity here in the system ? i just knew there is a feature for me to do that","2024-03-21 01:55:58.573071","teacher"
"526","1","can i veiw all of the INSTRUMENTS THAT I WILL BE TEACHING??","2024-03-21 01:58:18.065203","teacher"
"527","1","prgoress bars are automatically uupdated?","2024-03-21 01:58:56.176444","teacher"
"528","1","how do you notify parents of an upcoming event or performance?","2024-03-21 01:59:10.770883","teacher"
"529","1","will attendancde bbe categorised to performance or class or not","2024-03-21 02:01:07.637007","teacher"
"530","1","Or will it be in one catgeory?","2024-03-21 02:01:16.795835","teacher"
"531","1","can i know whether the classes will be consdiered done once the student attends the class and i puut attend in the system?","2024-03-21 02:06:43.562732","teacher"
"532","1","lovig the new chatbot","2024-03-21 02:08:08.387315","teacher"
"533","1","is there anything i can do to keep track of my stduents progress?","2024-03-21 02:59:51.169981","teacher"
"534","1","may i know if payments made by the parents will be informed straight to the academy?","2024-03-21 03:06:29.165763","teacher"
"535","1","do i have to update stduuent's progress regularly every week?","2024-03-21 03:09:18.409052","teacher"
"536","1","will parts of the syllabus be categorised in to multiple categories","2024-03-21 03:16:26.844025","teacher"
"537","1","will all of the instruments that i am teaching disolaeyd as a list?","2024-03-21 03:32:20.199813","teacher"
"538","1","what if i etach drums, will guitar also be displayed?","2024-03-21 03:32:30.890768","teacher"
"539","1","can i get some supprot on my accoutn? having some funky stuff","2024-03-21 03:34:15.987741","teacher"
"540","1","will irecieve notifications on the dressing code for upcoming events or performanaces?","2024-03-21 03:35:55.627362","teacher"
"541","1","parents will also recive the same notifications as  me for events?","2024-03-21 03:36:09.014532","teacher"
"542","1","how can i get notified of possible absences of students and also regarding student progress?","2024-03-21 03:36:27.977829","teacher"
"543","1","accan isee or can you help me navigaet through this sytem","2024-03-21 03:36:43.063137","teacher"
"544","1","may i know how to navigate to the attendace part?","2024-03-21 03:40:26.379888","teacher"
"545","1","how do i confirm if a stduent is unavailable  or if he attended class? help me navigate","2024-03-21 03:40:53.934063","teacher"
"546","1","how to read  the progress bar?","2024-03-21 03:41:02.243389","teacher"
"547","1","Do parents receive the same event notifications as I do?","2024-03-21 04:29:28.730640","teacher"
"548","1","Will all the instruments I teach be displayed as a comprehensive list?","2024-03-21 04:29:39.288842","teacher"
"549","1","How do I interpret the progress bar to understand student progress effectively?","2024-03-21 04:29:46.036642","teacher"
"550","1","How can I receive notifications of student absences?","2024-03-21 04:29:56.027974","teacher"
"551","1","help me navigaet throuugh the system","2024-03-21 04:30:08.103430","teacher"
"552","1","dsjsd can i get some support on this>? connect me to a staff","2024-03-21 04:30:22.735310","teacher"
"553","1","Is there a way to upload specific activities within the system? I recently discovered this feature","2024-03-21 04:30:35.077389","teacher"
"554","1","I need some assistance with my account; I'm encountering some issues.","2024-03-21 04:30:47.122662","teacher"
"555","1","Will class sessions be marked as completed once a student attends and I mark their attendance in the system?","2024-03-21 04:31:26.106763","teacher"
"556","1","can you help me troubleshoot my system? im having issues","2024-03-21 04:32:48.934611","teacher"
"557","1","are the  syllabus displayed being categorised into its own categories?","2024-03-21 04:38:57.424250","teacher"
"558","1","can you help me o noting attendances, and also viewing the progress of my students","2024-03-21 04:39:47.883526","teacher"
"559","1","how to view a stduent's profile","2024-03-21 04:39:57.026738","teacher"
"560","1","can you also help me to upoload some current media from the performances  held?","2024-03-21 04:41:21.455690","teacher"
"561","1","can i view and track student progress here","2024-03-21 04:42:17.224356","teacher"
"562","1","Is there a forum or community platform where users can collaborate and share best practices?","2024-03-21 04:43:30.615605","teacher"
"563","1","having some troubles with my account, can you heelp me with that?","2024-03-21 04:56:46.507726","teacher"
"564","1","i need some input in regarding updating student progress here","2024-03-21 04:57:10.217355","teacher"
"565","1","sfdsr helpp me upload these pictrues? how can i od this because its from last week's performance","2024-03-21 04:57:53.259918","teacher"
"566","1","can i update my profile? how do i update my profile?","2024-03-21 08:19:15.058030","teacher"
"567","1","can i have some tips on how to follow-up with students progress?","2024-03-21 08:20:38.006332","teacher"
"568","1","shopuld i like leave otut a comment before passing a topic for student whether they have done it or not","2024-03-21 08:25:53.693248","teacher"
"569","1","how can i view student progress, aswell as seeing mdedia activities regarding this","2024-03-21 08:26:34.855421","teacher"
"570","1","can i obtain the requirements or dress code that is needed for next week's presentations? or is there any notifications","2024-03-21 08:28:28.122430","teacher"
"571","1","i need some support from the staff, please can i know?","2024-03-21 09:14:21.488623","teacher"
"572","1","i need some support from the staff, please can i know?","2024-03-21 09:14:22.327719","teacher"
"573","1","is there any way fro me to continue assesment of stduents? alhough  if tehy dont pass a certain topic? can i evaluate by skipping a topic here","2024-03-21 09:14:58.390062","teacher"
"574","1","What procedures should I follow to confirm student availability or attendance in class?","2024-03-21 09:18:10.207051","teacher"
"575","1","Can you provide step-by-step guidance on navigating through the system's features?","2024-03-21 09:18:27.518507","teacher"
"576","1","Will payments made by parents be tracked and managed by the academy through the system or is tehre any other prerequisites?","2024-03-21 09:18:44.048313","teacher"
"577","1","Hey there chat. where can I find a list of all the instruments or subjects I'm assigned to teach?","2024-03-21 09:18:59.028709","teacher"
"578","1","How do I navigate to the attendance management feature within the system?","2024-03-21 09:19:29.618982","teacher"
"579","1","Can I upload multimedia content related to student performances, and if so, how will i able to see any curreneeet content or upcoming performances?","2024-03-21 09:19:55.389068","teacher"
"580","1","Are attendance records organized based on classes, events, or both pelaefe?","2024-03-21 09:20:11.489911","teacher"
"581","1","In what manner can I effectively communicate with parents to ensure they're promptly informed about their child's attendance status and academic progress?","2024-03-21 09:20:51.230908","teacher"
"582","1","Are practice sessions and repertoire selections distinctly cataloged within the system to align with the institution's curriculum guidelines and ensure comprehensive student progress tracking?","2024-03-21 09:20:59.560759","teacher"
"583","1","Are there visual aids such as progress bars or graphical representations available within the system to facilitate intuitive tracking of student progress across various academic disciplines?","2024-03-21 09:21:10.752021","teacher"
"584","1","Is there a mechanism in place within the system to configure automated notifications alerting educators to instances of student absences, facilitating timely follow-up and intervention strategies?","2024-03-21 09:21:29.014483","teacher"
"585","1","Could you outline the step-by-step procedure for recording student absences within the system, including any supplementary documentation or contextual information required for accurate record-keeping?","2024-03-21 09:22:04.710147","teacher"
"586","1","Regarding progress tracking, does the system employ automated algorithms to update progress bars in real-time, or must educators manually alter the bars visualisation following student assessments and evaluations?","2024-03-21 09:22:57.581017","teacher"
"587","1","Does the progress bar update by itself?","2024-03-21 09:23:30.511341","teacher"
"588","1","How do I check attendance? Im not used to this system yet so, im quite curious","2024-03-21 09:23:48.143345","teacher"
"589","1","How do I record student absences?","2024-03-21 09:23:54.823962","teacher"
"590","1","How do I record student absences?","2024-03-21 09:23:55.282146","teacher"
"591","1","How do I record student absences?","2024-03-21 09:23:55.953155","teacher"
"592","1","How do I record student absences?","2024-03-21 09:23:56.065679","teacher"
"593","1","will i get to inform parents if i had recieved the basences? if so, how can i do that","2024-03-21 09:24:20.802055","teacher"
"594","1","Do parents pay through the system? how do they do that","2024-03-21 09:24:44.708111","teacher"
"595","1","Where can I locate a comprehensive list of courses that fall under my teaching responsibilities within the system?","2024-03-21 09:26:30.198294","teacher"
"596","1","Where can I locate a comprehensive list of courses that fall under my teaching responsibilities within the system?","2024-03-21 09:26:31.414240","teacher"
"597","1","Do I get dress code notifications or i have to see on my own or how?","2024-03-21 09:26:42.114585","teacher"
"598","1","How do I read the progress bar? quite curious with the new feature","2024-03-21 09:27:01.544247","teacher"
"599","1","Do attendance records primarily categorize under classes or performances, and is there a distinction between the two","2024-03-21 09:27:14.180014","teacher"
"600","1","Where exactly within the system can I access detailed records of a student's absences, allowing me to analyze their attendance history and identify any trends or issues that may require attention or intervention?","2024-03-21 09:28:03.126759","teacher"
"601","1",". I need help with my account. im quite lost","2024-03-21 09:28:15.211761","teacher"
"602","1","So, does that progress bar thingy update itself or do I have to do it?","2024-03-21 09:28:38.003068","teacher"
"603","1","Will I get a heads up if a student doesn't show?","2024-03-21 09:28:54.365608","teacher"
"604","1","Can I see all the instruments I teach?","2024-03-21 09:29:30.687165","teacher"
"605","1","Will I get reminders about what to wear for events or is it just for parents?","2024-03-21 09:29:40.552135","teacher"
"606","1","Can you guide me through using this thing im quite old ahha lol?","2024-03-21 09:29:52.118956","teacher"
"607","1","Do parents get event updates too?","2024-03-21 09:30:05.846543","teacher"
"608","1","Okay, so what's the secret sauce for giving a virtual high-five to a student who's aced a lesson? the progress bar or?","2024-03-21 09:30:49.176937","teacher"
"609","1","So, where's that list hiding with all the courses I'm supposed to teach?","2024-03-21 09:31:24.164260","teacher"
"610","1","When a student finishes a lesson, how do I mark it as done?","2024-03-21 09:31:28.549896","teacher"
"611","1","Are attendance records sorted under classes or events?","2024-03-21 09:31:35.759618","teacher"
"612","1","How do I interpret the progress bar to understand student progress?","2024-03-21 09:32:56.017312","teacher"
"613","1","How do I confirm a student's attendance?","2024-03-21 09:33:00.791091","teacher"
"614","1","How do I access the attendance feature one more time?","2024-03-21 09:34:27.472397","teacher"
"615","1","Do payments from parents come through automatically or will i also be informed regarding this mATTER?","2024-03-21 09:35:53.951503","teacher"
"616","1","How do I stay informed about student absences and progress, will they be informin me regarding absences?","2024-03-21 09:36:48.124119","teacher"
"617","1","what details do i need to fill in for media for events that ahd already past","2024-03-21 09:37:28.698994","teacher"
"618","1","Remind me again, how do I go about taking attendance? im quire curious on this","2024-03-21 09:38:04.303642","teacher"
"619","1","Will I get pinged if a student misses a class how can i confirm?","2024-03-21 09:38:17.455258","teacher"
"620","1","Can I get a big ol' list of all the instruments I'm teaching?","2024-03-21 09:38:28.025960","teacher"
"621","1","Can you explain that progress bar thing to me again, but like I'm five?","2024-03-21 09:38:35.596464","teacher"
"622","1","I'm running into a snag with my account. Can you throw me a lifeline?","2024-03-21 09:38:59.840540","teacher"
"623","1","are attendances considered by classes or performances or events? do they have their own categroy","2024-03-21 09:49:32.653406","teacher"
"624","1","Do I need to babysit that progress bar, or does it do its thing automatically?","2024-03-21 09:49:41.558190","teacher"
"625","1","are different parts of the syllabus sorted into categories liek repertoires or paractivces?","2024-03-21 09:51:23.975114","teacher"
"626","1","Within the system, where can I conveniently locate the comprehensive list of courses falling under my teaching purview?","2024-03-21 09:52:00.376278","teacher"
"627","1","Can you direct me to the section where I can access detailed records of student absenteeism and also media activities?","2024-03-21 09:52:12.934050","teacher"
"628","1","Is there a visual representation, such as a progress bar, available to track student advancement through various learning modules?","2024-03-21 09:52:21.335547","teacher"
"629","1","how do i even check the stduents progresses?","2024-03-21 10:04:27.502509","teacher"
"630","1","Could you assist me in navigating to the attendance section within the system's user interface, streamlining the process for managing student attendance records?","2024-03-21 10:04:49.596400","teacher"
"631","1","how to visualise any student progress?? will i get whether if the stduent passes tehir exam?","2024-03-21 10:05:26.377029","teacher"
"632","1","if a student passes tehri exam, will they be assesed? i will fill in or how","2024-03-21 10:05:55.541262","teacher"
"633","1","admin will update if a student passes a book's exam?","2024-03-21 10:06:38.939552","teacher"
"634","1","do i knwo if the student's progress is updated","2024-03-21 10:06:47.519144","teacher"
"635","1","i get info on upcoming events or performances","2024-03-21 10:06:56.483255","teacher"
"636","1","are attendances be informed to me in aweeks' s itme","2024-03-21 10:07:13.899174","teacher"
"637","1","time i mean sorrry","2024-03-21 10:07:20.599887","teacher"
"638","1","is it possible for  me to continue evaluating the  student's progress right after they finish a  certain topic","2024-03-21 10:07:55.880640","teacher"
"639","1","is tehre a way for me to continue  this attendacne stuff? do i need to fill in details if i had been notified or just click that i am notified only","2024-03-21 10:09:01.331215","teacher"
"640","1","How do I upload activities?","2024-03-21 10:09:41.935062","teacher"
"641","1","Does the progress bar fill up on its own? based on the  tsudent's progress because im quite curieos hwo does that thing workl","2024-03-21 10:10:02.169645","teacher"
"642","1","Can I access individual student profiles?","2024-03-21 10:13:32.519184","teacher"
"643","1","Can I receive notifications for student absences?","2024-03-21 10:13:37.363063","teacher"
"644","1","Will payments made by parents be directly communicated to the academy?","2024-03-21 10:13:45.709100","teacher"
"645","1","If I teach drums and guitar, will both lessons be included in my list?","2024-03-21 10:14:01.684607","teacher"
"646","1","How can I receive notifications for potential student absences?","2024-03-21 10:14:08.901139","teacher"
"647","1","Do parents receive event notifications similar to mine? such as dress codes and venues?","2024-03-21 10:14:18.348175","teacher"
"648","1","time andd date aswell","2024-03-21 10:14:25.446369","teacher"
"649","1","What steps should I take to confirm student attendance?","2024-03-21 10:14:30.761011","teacher"
"650","1","Can you guide me through navigating the system? a tad lost here hehe","2024-03-21 10:14:38.253833","teacher"
"651","1","Can I set up automatic reminders for upcoming events or deadlines?","2024-03-21 10:14:53.538908","teacher"
"652","1","How do I access support resources or assistance if needed?","2024-03-21 10:15:01.651594","teacher"
"653","1","How do I address technical issues or glitches within the system?","2024-03-21 10:15:09.908689","teacher"
"654","1","Can I set up reminders for myself to follow up with students who are falling behind?","2024-03-21 10:15:24.091077","teacher"
"655","1","Can I track the completion status  for each student?","2024-03-21 10:17:11.938036","teacher"
"656","1","Is the progress bar dynamic, updating automatically?","2024-03-21 10:24:27.823978","teacher"
"657","1","What's the process for checking a student's attendance record?","2024-03-21 10:24:38.019812","teacher"
"658","1","Am I able to upload performance-related content like videos and activities?","2024-03-21 10:24:42.544202","teacher"
"659","1","Is there a way to receive notifications for student absences aswell as events or performances or upcoming activities?","2024-03-21 10:25:14.703219","teacher"
"660","1","What's the most efficient way to inform parents about upcoming performances or events?","2024-03-21 10:25:25.037670","teacher"
"661","1","How do I input attendance data into the system?","2024-03-21 10:25:30.289894","teacher"
"662","1","Where can I find a comprehensive list of instruments covered in the curriculum?","2024-03-21 10:25:35.768245","teacher"
"663","1","Will the progress bar reflect student current progeess in the syllabusautomatically?","2024-03-21 10:25:54.791171","teacher"
"664","1","how can i ensure that parenst can stay informed about essntail updates?","2024-03-21 10:26:12.296011","teacher"
"665","1","process for sending reminders to parents on upcoming events?","2024-03-21 10:26:31.428245","teacher"
"666","1","can i embed any mulitmedia lik content here","2024-03-21 10:26:43.667791","teacher"
"667","1","feature or too for recording the attendacne?","2024-03-21 10:26:56.941341","teacher"
"668","1","ry time a student attends, i have to input into the system right?","2024-03-21 10:27:08.997124","teacher"
"669","1","complete list of instruments being taught by me?","2024-03-21 10:27:37.909060","teacher"
"670","1","recor d stduent presence in class yea innit","2024-03-21 10:27:47.228666","teacher"
"671","1","hello","2024-03-21 10:27:56.725233","teacher"
"672","1","Does the progress bar update automatically as students progress? or do i have to keep an eye or calculate by myself how much a stduent had progressed?","2024-03-21 10:28:23.192352","teacher"
"673","1","where can i log student aattendance","2024-03-21 10:28:31.090789","teacher"
"674","1","um hi","2024-03-21 10:28:38.756792","teacher"
